State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Kerala,Thiruvananthapuram,03-08-2023,2023,8,14.75671528,NRSC VIC MODEL
Kerala,Thiruvananthapuram,04-08-2023,2023,8,14.41802517,NRSC VIC MODEL
Kerala,Thiruvananthapuram,05-08-2023,2023,8,14.28001693,NRSC VIC MODEL
Kerala,Thiruvananthapuram,01-08-2023,2023,8,15.41788516,NRSC VIC MODEL
Kerala,Thrissur,02-08-2023,2023,8,24.81154963,NRSC VIC MODEL
Kerala,Thrissur,03-08-2023,2023,8,24.5328529,NRSC VIC MODEL
Kerala,Thrissur,04-08-2023,2023,8,24.98956267,NRSC VIC MODEL
Kerala,Thrissur,05-08-2023,2023,8,25.04998099,NRSC VIC MODEL
Kerala,Thrissur,01-08-2023,2023,8,25.65464272,NRSC VIC MODEL
Kerala,Wayanad,02-08-2023,2023,8,27.74920092,NRSC VIC MODEL
Kerala,Wayanad,03-08-2023,2023,8,26.52779303,NRSC VIC MODEL
Kerala,Wayanad,04-08-2023,2023,8,26.03654585,NRSC VIC MODEL
Kerala,Wayanad,05-08-2023,2023,8,25.69528088,NRSC VIC MODEL
Kerala,Wayanad,01-08-2023,2023,8,28.54823945,NRSC VIC MODEL
Ladakh,Kargil,01-08-2023,2023,8,6.860760534,NRSC VIC MODEL
Ladakh,Kargil,02-08-2023,2023,8,6.574094576,NRSC VIC MODEL
Ladakh,Kargil,03-08-2023,2023,8,6.331723354,NRSC VIC MODEL
Ladakh,Kargil,04-08-2023,2023,8,6.998005393,NRSC VIC MODEL
Ladakh,Kargil,05-08-2023,2023,8,6.703854221,NRSC VIC MODEL
Ladakh,Leh Ladakh,01-08-2023,2023,8,5.729286302,NRSC VIC MODEL
Ladakh,Leh Ladakh,02-08-2023,2023,8,5.527152479,NRSC VIC MODEL
Ladakh,Leh Ladakh,03-08-2023,2023,8,5.452880788,NRSC VIC MODEL
Ladakh,Leh Ladakh,04-08-2023,2023,8,5.294128347,NRSC VIC MODEL
Ladakh,Leh Ladakh,05-08-2023,2023,8,5.187315169,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,01-08-2023,2023,8,NA,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,02-08-2023,2023,8,NA,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,03-08-2023,2023,8,NA,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,04-08-2023,2023,8,NA,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,05-08-2023,2023,8,NA,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,01-08-2023,2023,8,29.28200439,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,02-08-2023,2023,8,28.52054066,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,03-08-2023,2023,8,28.13495755,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,04-08-2023,2023,8,28.11639285,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,05-08-2023,2023,8,28.78465262,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,01-08-2023,2023,8,28.60478188,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,02-08-2023,2023,8,28.37565138,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,03-08-2023,2023,8,27.86514105,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,04-08-2023,2023,8,27.67054089,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,05-08-2023,2023,8,27.26392014,NRSC VIC MODEL
Madhya Pradesh,Anuppur,01-08-2023,2023,8,25.11233849,NRSC VIC MODEL
Madhya Pradesh,Anuppur,02-08-2023,2023,8,28.87529687,NRSC VIC MODEL
Madhya Pradesh,Anuppur,03-08-2023,2023,8,30.51945356,NRSC VIC MODEL
Madhya Pradesh,Anuppur,04-08-2023,2023,8,30.49621651,NRSC VIC MODEL
Madhya Pradesh,Anuppur,05-08-2023,2023,8,30.11271209,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,01-08-2023,2023,8,30.76652786,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,02-08-2023,2023,8,29.97109536,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,03-08-2023,2023,8,32.77650112,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,04-08-2023,2023,8,36.44617983,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,05-08-2023,2023,8,36.08773696,NRSC VIC MODEL
Madhya Pradesh,Balaghat,01-08-2023,2023,8,29.97952558,NRSC VIC MODEL
Madhya Pradesh,Balaghat,02-08-2023,2023,8,32.15247816,NRSC VIC MODEL
Madhya Pradesh,Balaghat,03-08-2023,2023,8,34.56093865,NRSC VIC MODEL
Madhya Pradesh,Balaghat,04-08-2023,2023,8,35.23096707,NRSC VIC MODEL
Madhya Pradesh,Balaghat,05-08-2023,2023,8,34.04346131,NRSC VIC MODEL
Madhya Pradesh,Barwani,01-08-2023,2023,8,29.80314398,NRSC VIC MODEL
Madhya Pradesh,Barwani,02-08-2023,2023,8,29.5603811,NRSC VIC MODEL
Madhya Pradesh,Barwani,03-08-2023,2023,8,29.58903941,NRSC VIC MODEL
Madhya Pradesh,Barwani,04-08-2023,2023,8,29.49513883,NRSC VIC MODEL
Madhya Pradesh,Barwani,05-08-2023,2023,8,29.49254692,NRSC VIC MODEL
Madhya Pradesh,Betul,01-08-2023,2023,8,30.3923238,NRSC VIC MODEL
Madhya Pradesh,Betul,02-08-2023,2023,8,32.19356103,NRSC VIC MODEL
Madhya Pradesh,Betul,03-08-2023,2023,8,36.22301942,NRSC VIC MODEL
Madhya Pradesh,Betul,04-08-2023,2023,8,36.73735539,NRSC VIC MODEL
Madhya Pradesh,Betul,05-08-2023,2023,8,35.10952002,NRSC VIC MODEL
Madhya Pradesh,Bhind,01-08-2023,2023,8,27.08017191,NRSC VIC MODEL
Madhya Pradesh,Bhind,02-08-2023,2023,8,26.97847874,NRSC VIC MODEL
Madhya Pradesh,Bhind,03-08-2023,2023,8,30.73451135,NRSC VIC MODEL
Madhya Pradesh,Bhind,04-08-2023,2023,8,33.68623538,NRSC VIC MODEL
Madhya Pradesh,Bhind,05-08-2023,2023,8,33.30726592,NRSC VIC MODEL
Madhya Pradesh,Bhopal,01-08-2023,2023,8,26.42235226,NRSC VIC MODEL
Madhya Pradesh,Bhopal,02-08-2023,2023,8,25.86143733,NRSC VIC MODEL
Madhya Pradesh,Bhopal,03-08-2023,2023,8,29.26196872,NRSC VIC MODEL
Madhya Pradesh,Bhopal,04-08-2023,2023,8,31.84092561,NRSC VIC MODEL
Madhya Pradesh,Bhopal,05-08-2023,2023,8,32.08342137,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,01-08-2023,2023,8,29.05286674,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,02-08-2023,2023,8,28.5941071,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,03-08-2023,2023,8,29.60651296,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,04-08-2023,2023,8,31.39179338,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,05-08-2023,2023,8,31.07574476,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,01-08-2023,2023,8,27.445048,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,02-08-2023,2023,8,27.11946248,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,03-08-2023,2023,8,30.46953748,NRSC VIC MODEL
